review_id,review_text,reviewer_type,reviewer_name,business_unit,product_or_service,rating,location,city,state,country,timestamp,date,platform,device_type,sentiment_label,purchase_type,customer_tier,response_time,resolved,language,transaction_amount,tags
6c1f554a-65f2-4b28-b4c3-3f7142fb3b0f,Outstanding billing! I've been using the Customer Support for months and couldn't be happier.,Subscriber,John D.,Telecom,Customer Support,5,"London, ENG, UK",London,ENG,UK,2025-08-14T20:57:49.703082,2025-08-14,In-Store Kiosk,Tablet,Positive,Subscription,VIP,39,False,en,203.43,telecom;positive
b956bf1f-42b1-4ee5-84d7-8944a4a2faae,"Sure, charge me double for the Fiber Internet. Best billing ever. Not.",Anonymous,Alice S.,Telecom,Fiber Internet,2,"New York, NY, USA",New York,NY,USA,2026-01-25T20:18:49.703082,2026-01-25,Web,Mobile,Sarcastic,Subscription,Standard,20,False,en,134.79,telecom;sarcastic
41444fe4-b670-4ca8-b662-b43e35ac0161,Great experience with 5G Data Plan. The router setup made it totally worth it.,Guest,Frank T.,Telecom,5G Data Plan,5,"New York, NY, USA",New York,NY,USA,2025-08-11T17:46:49.703082,2025-08-11,iOS App,Tablet,Positive,Renewal,Standard,10,False,en,608.49,telecom;positive
c9bb25bd-d008-44e9-837e-7b222258742d,"Five stars. The Restaurant Partner exceeded my expectations, especially the food temperature.",Subscriber,Diana P.,Food Delivery,Restaurant Partner,4,"New York, NY, USA",New York,NY,USA,2025-08-01T20:45:49.703082,2025-08-01,Android App,Mobile,Positive,One-time,Standard,34,True,en,4393.28,food delivery;positive
552ef574-63d5-46a6-b280-21c3d6138c7b,I absolutely love the API Access. The UI/UX is fantastic and highly recommended!,Subscriber,John D.,SaaS,API Access,5,"Toronto, ON, Canada",Toronto,ON,Canada,2026-04-25T18:07:49.703082,2026-04-25,In-Store Kiosk,Desktop,Positive,One-time,Standard,30,False,en,276.4,saas;positive
953ab90d-e91c-4ecc-96df-2183c2012d9c,I had a horrible experience with the CRM Dashboard. The UI/UX broke immediately.,Verified Buyer,Grace H.,SaaS,CRM Dashboard,2,"Austin, TX, USA",Austin,TX,USA,2025-06-11T09:43:49.703082,2025-06-11,Email,Desktop,Negative,Subscription,Premium,37,False,en,4517.18,saas;negative
25ff3a8f-19e6-43a4-9807-7b3be95d55e6,Great experience with Subscription Pass. The delivery driver made it totally worth it.,Anonymous,Charlie R.,Food Delivery,Subscription Pass,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-09-20T19:05:49.703082,2025-09-20,Email,Mobile,Positive,Renewal,VIP,2,False,en,4719.17,food delivery;positive
ddf922ef-26b7-404d-9123-68d34269508c,I had a horrible experience with the Analytics Module. The uptime broke immediately.,Anonymous,Alice S.,SaaS,Analytics Module,2,"Austin, TX, USA",Austin,TX,USA,2025-09-08T15:28:49.703082,2025-09-08,iOS App,Desktop,Negative,Renewal,Enterprise,48,True,en,1305.38,saas;negative
0aeba162-430d-40ae-b7b1-2fc4733cac4c,"I like the Restaurant Partner, but the delivery driver needs a lot of improvement.",Subscriber,Bob M.,Food Delivery,Restaurant Partner,4,"Austin, TX, USA",Austin,TX,USA,2025-10-01T21:57:49.703082,2025-10-01,In-Store Kiosk,Desktop,Mixed,Renewal,Premium,47,False,en,2540.26,food delivery;mixed
4b3f1859-e37b-4332-bbab-fea066e1d625,I absolutely love the Mortgage. The customer service is fantastic and highly recommended!,Guest,Diana P.,Banking,Mortgage,5,"Toronto, ON, Canada",Toronto,ON,Canada,2026-01-02T14:48:49.703082,2026-01-02,In-Store Kiosk,Mobile,Positive,One-time,Enterprise,38,True,en,1450.94,banking;positive
fc48645a-c57b-44ee-8675-13dbcd63ac95,The Shipping & Delivery is buggy. The shipping speed never works right. I want a refund.,Subscriber,Charlie R.,E-commerce,Shipping & Delivery,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-04-07T23:06:49.703082,2026-04-07,Android App,Mobile,Negative,Subscription,VIP,19,False,en,3111.04,e-commerce;negative
20d68393-9b74-4bd2-b79d-8a4ae8ebc196,"While the food temperature of the Restaurant Partner is decent, the overall experience was frustrating.",Subscriber,Diana P.,Food Delivery,Restaurant Partner,3,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-09-27T05:27:49.703082,2025-09-27,Android App,Mobile,Mixed,Upgrade,Standard,6,True,en,3255.67,food delivery;mixed
3ed71974-4f71-4c5c-ad7b-126d147617b1,"Oh brilliant, another update that breaks the Fiber Internet. Masterful coverage work.",Subscriber,Diana P.,Telecom,Fiber Internet,2,"London, ENG, UK",London,ENG,UK,2025-07-29T22:33:49.703082,2025-07-29,Email,Mobile,Sarcastic,One-time,Standard,7,True,en,2277.35,telecom;sarcastic
9776dd0d-0614-447d-b8eb-3dbbdf5171fc,Great experience with Fiber Internet. The coverage made it totally worth it.,Subscriber,Grace H.,Telecom,Fiber Internet,4,"London, ENG, UK",London,ENG,UK,2026-01-06T12:38:49.703082,2026-01-06,Android App,Desktop,Positive,Renewal,Enterprise,40,True,en,2912.49,telecom;positive
c711d9e6-c317-44cf-a369-748586994f84,Very disappointed in the Device Upgrade. coverage is unacceptable. Fix this ASAP!,Anonymous,Frank T.,Telecom,Device Upgrade,2,"Toronto, ON, Canada",Toronto,ON,Canada,2025-06-02T00:39:49.703082,2025-06-02,Email,Tablet,Negative,Subscription,Premium,26,True,en,4706.19,telecom;negative
ce36c109-893f-4960-af72-724d79ea17cf,I absolutely love the Billing System. The UI/UX is fantastic and highly recommended!,Guest,Frank T.,SaaS,Billing System,4,"London, ENG, UK",London,ENG,UK,2025-11-17T13:06:49.703082,2025-11-17,In-Store Kiosk,Tablet,Positive,Upgrade,Premium,23,True,en,4560.27,saas;positive
53186dfc-e64a-485b-9391-58e6751598dd,I absolutely love the Fiber Internet. The coverage is fantastic and highly recommended!,Anonymous,Bob M.,Telecom,Fiber Internet,5,"New York, NY, USA",New York,NY,USA,2026-04-07T15:36:49.703082,2026-04-07,In-Store Kiosk,Desktop,Positive,Renewal,Premium,19,False,en,3770.98,telecom;positive
168550c6-fb81-491d-8880-75f5c8616a01,"The Billing System is okay. The uptime is good, but the other features are lacking.",Verified Buyer,Frank T.,SaaS,Billing System,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-08-18T19:50:49.703082,2025-08-18,In-Store Kiosk,Desktop,Mixed,Renewal,Premium,10,False,en,105.87,saas;mixed
10f8a7ed-f998-4a0e-86af-7380d55aa550,Very disappointed in the Apparel. checkout process is unacceptable. Fix this ASAP!,Verified Buyer,Bob M.,E-commerce,Apparel,1,"London, ENG, UK",London,ENG,UK,2025-12-06T01:30:49.703082,2025-12-06,iOS App,Mobile,Negative,Upgrade,Premium,26,False,en,1839.52,e-commerce;negative
63f39795-05b4-4a01-b420-28322e5d1c11,"I like the Billing System, but the data export needs a lot of improvement.",Subscriber,Grace H.,SaaS,Billing System,3,"Toronto, ON, Canada",Toronto,ON,Canada,2025-12-06T00:27:49.703082,2025-12-06,Email,Tablet,Mixed,Subscription,VIP,24,False,en,1446.62,saas;mixed
b3250cc8-beb4-45aa-a24d-7c90fb488347,I absolutely love the Subscription Pass. The menu variety is fantastic and highly recommended!,Guest,Grace H.,Food Delivery,Subscription Pass,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-10-15T02:17:49.703082,2025-10-15,iOS App,Tablet,Positive,Renewal,VIP,34,True,en,4177.24,food delivery;positive
29ec369f-ab47-40cf-b6e3-3f7fa4c84eb8,"The Mortgage is okay. The fraud detection is good, but the other features are lacking.",Subscriber,Charlie R.,Banking,Mortgage,2,"Austin, TX, USA",Austin,TX,USA,2025-06-18T07:35:49.703082,2025-06-18,Email,Desktop,Mixed,Upgrade,Standard,16,True,en,4076.03,banking;mixed
3198e2b2-d659-4fbd-9781-6c94ca25b0f4,"Sure, charge me double for the Fiber Internet. Best connection speed ever. Not.",Verified Buyer,Eve K.,Telecom,Fiber Internet,1,"San Francisco, CA, USA",San Francisco,CA,USA,2025-07-27T14:45:49.703082,2025-07-27,Web,Mobile,Sarcastic,Subscription,VIP,13,False,en,4400.01,telecom;sarcastic
1caf3ad4-ce44-4da4-8a4e-21605dbfed1b,"Sure, charge me double for the Personal Loan. Best customer service ever. Not.",Subscriber,Diana P.,Banking,Personal Loan,1,"London, ENG, UK",London,ENG,UK,2025-10-30T03:35:49.703082,2025-10-30,In-Store Kiosk,Tablet,Sarcastic,One-time,Premium,10,False,en,4002.06,banking;sarcastic
f8af8b77-6363-444b-99da-db6f1f63bb61,"I like the Mobile App, but the fraud detection needs a lot of improvement.",Guest,Grace H.,Banking,Mobile App,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-08-19T19:06:49.703082,2025-08-19,Web,Desktop,Mixed,Subscription,Standard,12,False,en,1034.37,banking;mixed
f3cfef1e-6ba6-4d6b-a313-4608fa3e5fe7,"Wow, I just love waiting 45 minutes for the Mortgage. Amazing interest rate!",Subscriber,Charlie R.,Banking,Mortgage,2,"Toronto, ON, Canada",Toronto,ON,Canada,2025-11-09T21:05:49.703082,2025-11-09,Web,Mobile,Sarcastic,One-time,Standard,41,True,en,3435.0,banking;sarcastic
92372280-da23-43a1-96e7-bcec83ae6221,Outstanding data export! I've been using the Billing System for months and couldn't be happier.,Anonymous,Eve K.,SaaS,Billing System,5,"Austin, TX, USA",Austin,TX,USA,2025-09-05T04:16:49.703082,2025-09-05,Android App,Mobile,Positive,One-time,Enterprise,37,True,en,287.73,saas;positive
b3ef80f0-2e6f-45d6-b88e-abef5a8d2bd1,"I like the Apparel, but the checkout process needs a lot of improvement.",Guest,Alice S.,E-commerce,Apparel,3,"San Francisco, CA, USA",San Francisco,CA,USA,2025-12-18T05:25:49.703082,2025-12-18,iOS App,Mobile,Mixed,Upgrade,VIP,5,True,en,4444.44,e-commerce;mixed
5cc26e5f-5d18-49e6-8362-29a65a4b108e,"Five stars. The Mobile App exceeded my expectations, especially the fraud detection.",Guest,Grace H.,Banking,Mobile App,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-12-15T00:34:49.703082,2025-12-15,iOS App,Tablet,Positive,Subscription,Standard,27,True,en,975.01,banking;positive
800f5611-c9cc-4c2e-8020-c35f213f38bd,Great experience with Late Night Menu. The app tracking made it totally worth it.,Guest,Bob M.,Food Delivery,Late Night Menu,4,"Austin, TX, USA",Austin,TX,USA,2025-08-30T04:43:49.703082,2025-08-30,Web,Tablet,Positive,Subscription,Standard,24,True,en,1107.83,food delivery;positive
dfc42084-c362-4549-81a5-d5bbdcc231a6,Very disappointed in the Electronics. shipping speed is unacceptable. Fix this ASAP!,Subscriber,Frank T.,E-commerce,Electronics,2,"Austin, TX, USA",Austin,TX,USA,2026-03-24T12:16:49.703082,2026-03-24,iOS App,Tablet,Negative,Renewal,Premium,32,False,en,4925.14,e-commerce;negative
1b891753-6867-48d8-b303-64a5efe2ddde,I absolutely love the Checking Account. The interest rate is fantastic and highly recommended!,Guest,Diana P.,Banking,Checking Account,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-11-09T12:06:49.703082,2025-11-09,iOS App,Mobile,Positive,One-time,Premium,15,False,en,2718.9,banking;positive
c82b38e4-f26a-46f3-8d69-bc347f29d9e0,"Decent Home Goods, however the packaging is extremely slow.",Verified Buyer,John D.,E-commerce,Home Goods,3,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-07-09T07:59:49.703082,2025-07-09,In-Store Kiosk,Mobile,Mixed,Subscription,Standard,45,True,en,479.35,e-commerce;mixed
d646769e-c1a5-4f1a-ab8c-4509d0f91c4d,I absolutely love the 5G Data Plan. The connection speed is fantastic and highly recommended!,Subscriber,Bob M.,Telecom,5G Data Plan,4,"San Francisco, CA, USA",San Francisco,CA,USA,2026-04-01T23:22:49.703082,2026-04-01,iOS App,Tablet,Positive,One-time,Enterprise,17,False,en,4925.36,telecom;positive
2653f6d4-3fe8-4200-a36e-9b31c20c6a4c,"Five stars. The Personal Loan exceeded my expectations, especially the customer service.",Anonymous,John D.,Banking,Personal Loan,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-11-02T13:03:49.703082,2025-11-02,Web,Mobile,Positive,Upgrade,Enterprise,34,False,en,220.41,banking;positive
61dbbf3a-abd0-4125-b4ed-e7ec13037d90,Great experience with API Access. The uptime made it totally worth it.,Verified Buyer,Charlie R.,SaaS,API Access,5,"Austin, TX, USA",Austin,TX,USA,2025-07-10T00:13:49.703082,2025-07-10,In-Store Kiosk,Tablet,Positive,Subscription,Enterprise,32,False,en,3979.6,saas;positive
5edec3dc-07e0-45eb-9f41-5e97915a401e,Non senseShipping & Delivery and the stupid packaging. I hate this company.,Subscriber,Charlie R.,E-commerce,Shipping & Delivery,1,"London, ENG, UK",London,ENG,UK,2026-04-26T14:17:49.703082,2026-04-26,Web,Mobile,Toxic,Renewal,VIP,14,False,en,2603.64,e-commerce;toxic
9509353d-795a-4669-81e6-03be17255ed4,Great experience with Customer Support. The billing made it totally worth it.,Guest,Frank T.,Telecom,Customer Support,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-07-07T01:16:49.703082,2025-07-07,iOS App,Desktop,Positive,One-time,VIP,21,False,en,1659.1,telecom;positive
71f453b5-b879-4b1b-a56a-516d2b055c6f,"Five stars. The Mortgage exceeded my expectations, especially the customer service.",Guest,Alice S.,Banking,Mortgage,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-10-19T08:00:49.703082,2025-10-19,Android App,Desktop,Positive,Upgrade,VIP,10,False,en,1894.05,banking;positive
d3a7b84d-729d-401f-b2b9-5e939e83ac6c,I absolutely love the Billing System. The API documentation is fantastic and highly recommended!,Anonymous,Eve K.,SaaS,Billing System,5,"New York, NY, USA",New York,NY,USA,2025-06-08T04:59:49.703082,2025-06-08,iOS App,Mobile,Positive,One-time,Premium,44,True,en,1925.11,saas;positive
17be324a-5e4c-4356-b0fe-bcf340b27f7f,Terrible shipping speed. The Home Goods is a complete waste of money.,Anonymous,Charlie R.,E-commerce,Home Goods,1,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-12-24T01:50:49.703082,2025-12-24,Web,Desktop,Negative,Upgrade,VIP,46,False,en,1434.17,e-commerce;negative
705fc597-f0f9-4d91-9557-310dbf6541d3,"I like the Device Upgrade, but the coverage needs a lot of improvement.",Verified Buyer,Alice S.,Telecom,Device Upgrade,3,"Toronto, ON, Canada",Toronto,ON,Canada,2026-03-30T00:52:49.703082,2026-03-30,Web,Desktop,Mixed,One-time,Enterprise,2,True,en,1580.97,telecom;mixed
409aacf4-9c30-4c51-8f6d-5487314a692c,The CRM Dashboard is buggy. The API documentation never works right. I want a refund.,Subscriber,Charlie R.,SaaS,CRM Dashboard,1,"London, ENG, UK",London,ENG,UK,2025-12-29T07:07:49.703082,2025-12-29,Web,Tablet,Negative,One-time,Enterprise,6,False,en,3122.09,saas;negative
cf58a265-f075-49d5-9556-f53505ba103a,"While the packaging of the Electronics is decent, the overall experience was frustrating.",Anonymous,Frank T.,E-commerce,Electronics,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-02-13T13:46:49.703082,2026-02-13,Web,Tablet,Mixed,Renewal,Standard,7,True,en,4057.42,e-commerce;mixed
d0eb7030-370d-4506-9974-b7c260593096,"While the fraud detection of the Credit Card is decent, the overall experience was frustrating.",Subscriber,Alice S.,Banking,Credit Card,3,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-06-02T17:29:49.703082,2025-06-02,Android App,Desktop,Mixed,Subscription,Standard,16,True,en,2058.26,banking;mixed
94f0d512-e3b3-4c40-8956-3af7fdd4f008,"Five stars. The Shipping & Delivery exceeded my expectations, especially the packaging.",Verified Buyer,Frank T.,E-commerce,Shipping & Delivery,5,"Toronto, ON, Canada",Toronto,ON,Canada,2025-06-09T16:09:49.703082,2025-06-09,iOS App,Desktop,Positive,One-time,VIP,13,False,en,4385.67,e-commerce;positive
b1a1c1b7-e1d2-44e3-973a-b7e350915097,I had a horrible experience with the Subscription Pass. The app tracking broke immediately.,Verified Buyer,Eve K.,Food Delivery,Subscription Pass,1,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-03-27T18:44:49.703082,2026-03-27,In-Store Kiosk,Tablet,Negative,One-time,Standard,21,True,en,1325.03,food delivery;negative
0492c3ea-038c-46fe-b2ff-fd3c5977e02e,Great experience with Grocery Delivery. The menu variety made it totally worth it.,Guest,Alice S.,Food Delivery,Grocery Delivery,5,"Austin, TX, USA",Austin,TX,USA,2025-09-18T00:27:49.703082,2025-09-18,Web,Desktop,Positive,Renewal,VIP,20,True,en,1130.54,food delivery;positive
1708c871-d6d8-4356-9627-72d0ed427eab,"Five stars. The 5G Data Plan exceeded my expectations, especially the router setup.",Anonymous,John D.,Telecom,5G Data Plan,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-10-20T14:03:49.703082,2025-10-20,Android App,Tablet,Positive,Upgrade,Enterprise,34,False,en,1588.57,telecom;positive
395a5beb-b69a-4946-913c-57b56726764e,Terrible interest rate. The Personal Loan is a complete waste of money.,Verified Buyer,Diana P.,Banking,Personal Loan,1,"New York, NY, USA",New York,NY,USA,2026-01-20T13:58:49.703082,2026-01-20,Web,Tablet,Negative,One-time,Premium,47,True,en,388.68,banking;negative
cc000326-1d9f-4099-b36d-bcd52061a4fa,I absolutely love the 5G Data Plan. The coverage is fantastic and highly recommended!,Subscriber,Grace H.,Telecom,5G Data Plan,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-09-06T12:13:49.703082,2025-09-06,Web,Mobile,Positive,One-time,Enterprise,7,False,en,3192.49,telecom;positive
9b775a19-0c4d-4979-9da3-443df7fc5c29,Very disappointed in the Analytics Module. API documentation is unacceptable. Fix this ASAP!,Verified Buyer,Alice S.,SaaS,Analytics Module,1,"Toronto, ON, Canada",Toronto,ON,Canada,2026-03-11T05:58:49.703082,2026-03-11,Android App,Desktop,Negative,Renewal,Standard,21,False,en,2420.2,saas;negative
8eed4b17-05f2-44ab-9758-48346e44f6d5,"Wow, I just love waiting 45 minutes for the Fiber Internet. Amazing coverage!",Guest,John D.,Telecom,Fiber Internet,1,"San Francisco, CA, USA",San Francisco,CA,USA,2026-04-15T02:06:49.703082,2026-04-15,In-Store Kiosk,Mobile,Sarcastic,Renewal,Premium,30,False,en,857.1,telecom;sarcastic
eb7bd4d0-2284-4df0-a067-5eb66cd1538b,"Wow, I just love waiting 45 minutes for the Shipping & Delivery. Amazing shipping speed!",Anonymous,Eve K.,E-commerce,Shipping & Delivery,2,"London, ENG, UK",London,ENG,UK,2025-06-20T18:01:49.703082,2025-06-20,In-Store Kiosk,Mobile,Sarcastic,Upgrade,Enterprise,21,True,en,3172.24,e-commerce;sarcastic
7b25c772-aa86-45f2-a440-56beff40775b,Very disappointed in the Shipping & Delivery. packaging is unacceptable. Fix this ASAP!,Verified Buyer,Charlie R.,E-commerce,Shipping & Delivery,1,"Toronto, ON, Canada",Toronto,ON,Canada,2026-04-10T04:38:49.703082,2026-04-10,In-Store Kiosk,Tablet,Negative,Renewal,Enterprise,21,True,en,1284.87,e-commerce;negative
a9e079e5-d205-4f99-a49b-64f52e67068c,"Five stars. The 5G Data Plan exceeded my expectations, especially the coverage.",Verified Buyer,Charlie R.,Telecom,5G Data Plan,5,"Austin, TX, USA",Austin,TX,USA,2026-05-03T06:29:49.703082,2026-05-03,Web,Desktop,Positive,One-time,VIP,15,False,en,3624.21,telecom;positive
150e1a72-4941-4481-a5ad-b9b98b035b16,I absolutely love the Apparel. The packaging is fantastic and highly recommended!,Anonymous,Bob M.,E-commerce,Apparel,4,"San Francisco, CA, USA",San Francisco,CA,USA,2026-05-03T16:09:49.703082,2026-05-03,Email,Mobile,Positive,One-time,Premium,31,False,en,3022.65,e-commerce;positive
99b28e82-a6b8-4dff-855c-bce2d6445368,"Five stars. The Device Upgrade exceeded my expectations, especially the billing.",Guest,Grace H.,Telecom,Device Upgrade,5,"New York, NY, USA",New York,NY,USA,2025-06-23T01:56:49.703082,2025-06-23,Web,Mobile,Positive,Renewal,Enterprise,32,True,en,2634.18,telecom;positive
087c859e-160f-4ed7-ac04-5c8f68d87c3a,Very disappointed in the Device Upgrade. router setup is unacceptable. Fix this ASAP!,Subscriber,Eve K.,Telecom,Device Upgrade,1,"Austin, TX, USA",Austin,TX,USA,2026-02-18T19:12:49.703082,2026-02-18,Android App,Mobile,Negative,Renewal,Enterprise,45,True,en,436.55,telecom;negative
636ae8c7-0ca7-4df6-822e-8aaea1b31738,I had a horrible experience with the Mobile App. The fraud detection broke immediately.,Subscriber,John D.,Banking,Mobile App,2,"Toronto, ON, Canada",Toronto,ON,Canada,2025-10-09T21:45:49.703082,2025-10-09,In-Store Kiosk,Mobile,Negative,Subscription,Standard,7,False,en,2186.24,banking;negative
59a00ad5-377f-4752-b007-f95e4212ea72,This API Access is absolute garbage. The developers who made this data export are idiots.,Subscriber,Eve K.,SaaS,API Access,1,"New York, NY, USA",New York,NY,USA,2025-12-15T19:37:49.703082,2025-12-15,Android App,Mobile,Toxic,One-time,Premium,7,False,en,1225.7,saas;toxic
24199fb6-f47d-40f4-a716-ca6f7190f112,Terrible uptime. The CRM Dashboard is a complete waste of money.,Verified Buyer,Grace H.,SaaS,CRM Dashboard,2,"New York, NY, USA",New York,NY,USA,2025-12-14T06:56:49.703082,2025-12-14,Email,Tablet,Negative,One-time,Standard,40,True,en,3560.82,saas;negative
9db2cc34-11fa-4d03-8387-68d99881b8b7,Outstanding app tracking! I've been using the Subscription Pass for months and couldn't be happier.,Verified Buyer,Bob M.,Food Delivery,Subscription Pass,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-12-30T19:33:49.703082,2025-12-30,Email,Tablet,Positive,One-time,Enterprise,20,True,en,4780.56,food delivery;positive
fdf08728-5ac7-49a1-90d7-c6eca41d5d60,Outstanding checkout process! I've been using the Shipping & Delivery for months and couldn't be happier.,Verified Buyer,John D.,E-commerce,Shipping & Delivery,4,"New York, NY, USA",New York,NY,USA,2026-04-27T20:58:49.703082,2026-04-27,Web,Tablet,Positive,Subscription,Enterprise,30,False,en,4544.57,e-commerce;positive
6a0d7f84-f8c7-438a-92c5-aa69a34c2295,Outstanding app interface! I've been using the Checking Account for months and couldn't be happier.,Anonymous,John D.,Banking,Checking Account,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-12-18T03:05:49.703082,2025-12-18,Web,Tablet,Positive,Renewal,Standard,41,False,en,2713.84,banking;positive
3fb41fa2-ad49-4d11-bc29-faff7ccd5d3c,"Decent API Access, however the API documentation is extremely slow.",Verified Buyer,Eve K.,SaaS,API Access,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-01-24T17:09:49.703082,2026-01-24,iOS App,Mobile,Mixed,Subscription,VIP,44,False,en,4805.22,saas;mixed
26dc44e5-05e9-4c90-a8c5-ef1588a949c7,I absolutely love the Checking Account. The fraud detection is fantastic and highly recommended!,Verified Buyer,Diana P.,Banking,Checking Account,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-06-23T00:32:49.703082,2025-06-23,Android App,Mobile,Positive,Subscription,Standard,15,True,en,3249.85,banking;positive
5dd0cd8a-ccf9-4b50-aa61-1c124ff973a4,Great experience with Credit Card. The customer service made it totally worth it.,Guest,Frank T.,Banking,Credit Card,5,"Austin, TX, USA",Austin,TX,USA,2025-07-29T02:15:49.703082,2025-07-29,Android App,Desktop,Positive,Subscription,Enterprise,4,True,en,4276.95,banking;positive
1f184fb9-c522-4e8a-8b8f-c5b52d0916ce,Very disappointed in the Late Night Menu. menu variety is unacceptable. Fix this ASAP!,Anonymous,Diana P.,Food Delivery,Late Night Menu,2,"London, ENG, UK",London,ENG,UK,2025-07-14T17:41:49.703082,2025-07-14,In-Store Kiosk,Tablet,Negative,Subscription,Standard,35,False,en,1023.04,food delivery;negative
2acd5890-4d50-45b6-9edc-1708b7c3222b,Great experience with API Access. The data export made it totally worth it.,Guest,Eve K.,SaaS,API Access,5,"London, ENG, UK",London,ENG,UK,2025-10-14T09:13:49.703082,2025-10-14,Email,Desktop,Positive,Upgrade,VIP,45,False,en,4765.86,saas;positive
ae873320-9362-4cbd-b906-65c871a8097c,I had a horrible experience with the Home Goods. The checkout process broke immediately.,Subscriber,Diana P.,E-commerce,Home Goods,2,"London, ENG, UK",London,ENG,UK,2025-12-27T16:23:49.703082,2025-12-27,Email,Tablet,Negative,Subscription,Enterprise,24,False,en,1858.44,e-commerce;negative
096a3d85-53e4-422e-bb4d-39df75bedefd,I absolutely love the Checking Account. The customer service is fantastic and highly recommended!,Subscriber,Eve K.,Banking,Checking Account,5,"Toronto, ON, Canada",Toronto,ON,Canada,2026-02-21T07:08:49.703082,2026-02-21,Email,Desktop,Positive,Renewal,Enterprise,38,True,en,3762.12,banking;positive
69b3de3c-4d25-4c05-86ac-55e943ed65be,Great experience with Analytics Module. The uptime made it totally worth it.,Subscriber,John D.,SaaS,Analytics Module,5,"London, ENG, UK",London,ENG,UK,2025-06-30T16:12:49.703082,2025-06-30,Email,Tablet,Positive,Upgrade,Premium,15,True,en,837.95,saas;positive
a2ce41f3-1444-4d0f-8a1e-04dadc563502,"While the coverage of the Customer Support is decent, the overall experience was frustrating.",Verified Buyer,Grace H.,Telecom,Customer Support,2,"Austin, TX, USA",Austin,TX,USA,2026-02-12T20:55:49.703082,2026-02-12,iOS App,Tablet,Mixed,One-time,Enterprise,34,True,en,2786.09,telecom;mixed
d9da5ab4-aea8-4ba8-8e8c-b56148a45118,I absolutely love the Late Night Menu. The delivery driver is fantastic and highly recommended!,Subscriber,Charlie R.,Food Delivery,Late Night Menu,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-06-03T09:13:49.703082,2025-06-03,In-Store Kiosk,Desktop,Positive,Renewal,Enterprise,6,True,en,3140.54,food delivery;positive
2d6793d9-95fa-44b3-8ecc-6216aa7500df,Great experience with 5G Data Plan. The billing made it totally worth it.,Subscriber,Frank T.,Telecom,5G Data Plan,4,"New York, NY, USA",New York,NY,USA,2025-06-03T02:49:49.703082,2025-06-03,Web,Desktop,Positive,Renewal,Standard,39,True,en,3025.19,telecom;positive
c69d03e4-d2de-4495-8129-4189e7ab1864,"The Apparel is okay. The packaging is good, but the other features are lacking.",Anonymous,Frank T.,E-commerce,Apparel,2,"Austin, TX, USA",Austin,TX,USA,2025-08-22T19:29:49.703082,2025-08-22,Web,Mobile,Mixed,Subscription,Enterprise,24,True,en,2406.77,e-commerce;mixed
de16a50e-0fa3-4050-bb70-199df0f56e7d,Very disappointed in the CRM Dashboard. data export is unacceptable. Fix this ASAP!,Anonymous,Charlie R.,SaaS,CRM Dashboard,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-05-24T20:57:49.703082,2025-05-24,Email,Tablet,Negative,Subscription,Standard,3,True,en,1006.14,saas;negative
5bf61d30-fccf-4072-9659-652c6a4d2eec,"Decent Late Night Menu, however the app tracking is extremely slow.",Guest,Diana P.,Food Delivery,Late Night Menu,2,"Austin, TX, USA",Austin,TX,USA,2025-11-26T23:10:49.703082,2025-11-26,In-Store Kiosk,Tablet,Mixed,Subscription,Premium,19,True,en,4467.17,food delivery;mixed
8b720eef-c297-41df-bbd2-ff9f8a29f860,"Five stars. The Fiber Internet exceeded my expectations, especially the billing.",Subscriber,Eve K.,Telecom,Fiber Internet,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-11-13T10:18:49.703082,2025-11-13,Email,Tablet,Positive,Upgrade,Premium,6,False,en,327.18,telecom;positive
2398991d-79f3-49e6-8974-aaa36854292b,"Five stars. The Analytics Module exceeded my expectations, especially the data export.",Subscriber,Frank T.,SaaS,Analytics Module,5,"London, ENG, UK",London,ENG,UK,2025-11-06T18:27:49.703082,2025-11-06,Web,Tablet,Positive,Upgrade,Premium,26,False,en,4375.24,saas;positive
